care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.026313659392089798,0.03337988944902749,0.0350342541029455,0.03764237932407475,0.023926595266556674,0.09166446916125737,0.08040395323627288,0.06247579679502666,0.07577009445599765,0.06637633181008792,1.8615384615384616,0.0006148018280382584
0.036770777245851954,0.03782444676964762,0.045208530947777624,0.056885092400291215,0.0288886311359467,0.0573636960485814,0.06482620540740452,0.05254593043262606,0.04989152064206327,0.045971779398959606,1.5319148936170213,0.00011992378749562184
0.027469378565942067,0.026864966113174328,0.036358503225504726,0.035634053740955254,0.028977191116766797,0.08145487573879658,0.08233942737915335,0.05773159501115118,0.0660348424205062,0.061936998209104754,1.4678899082568808,0.00048551285623630875
0.027853212387661162,0.03509717379444164,0.035221617769061395,0.03999387938710974,0.03255446525276885,0.06967452738821468,0.0648079739527784,0.05279795146860147,0.052373733701872094,0.047351403073201015,2.144230769230769,0.00019817509379683223
0.021187718666017125,0.022664069108936084,0.03351607867783583,0.021704482905140335,0.01818554697098695,0.08875547497360427,0.0668073640636284,0.06822140486330469,0.08684698975992636,0.05589425530268706,1.2418300653594772,0.0007938394453086631
0.03217693180577482,0.032929807561621616,0.04511641268113149,0.03361603260737178,0.030410688713204605,0.08150603825961626,0.07110075605761594,0.05451905052967506,0.07589059281682667,0.053657471539189254,1.312849162011173,0.000379459924629082
0.042317765957130986,0.04352217006592578,0.048295640613673536,0.03994641677952993,0.037141246972753575,0.06308957500877474,0.05910320558819804,0.03838168685040133,0.04947834356870318,0.05098539487949599,1.4521072796934866,7.597742500673802e-05
0.029689067704280994,0.044025733164980436,0.044587811018113724,0.04896073047127931,0.02351107855263524,0.05120303848516577,0.050039065405267966,0.04399360303712793,0.04073510811259564,0.0464723747163813,1.690721649484536,8.072390310671228e-05
0.046655464289482564,0.02885370936809013,0.03886149206072322,0.03766424214844577,0.032230717044791524,0.06877444868695402,0.07203573528215804,0.05641454428953298,0.05162208305537713,0.047375610817253756,2.1739130434782608,0.00021122034408926557
0.030348034836867235,0.04263850119124748,0.04792633098503995,0.053591479498564513,0.03249040554739109,0.06711562437919044,0.0702774198291187,0.050168491028412136,0.062437261305105636,0.060603695279195305,2.208588957055215,0.00018938671008018293
0.030862807696425007,0.04298667446067724,0.04384620855200924,0.04366643743964544,0.030690934622332806,0.059890065108727526,0.06260325111031922,0.050540728021086806,0.057250804929856076,0.04533928184661009,1.5225806451612902,0.00012144553699161868
0.025419979708746848,0.03395307597204958,0.04953539826599567,0.037087010622099785,0.030652697061829885,0.08139137531241968,0.053610537797500225,0.04747715998119071,0.04665559645332363,0.05769147997423202,0.7344632768361582,0.00026052343359247727
0.03838895893906249,0.039827035022062834,0.0514904219470128,0.051898657892562684,0.03957252360736169,0.06122674070131877,0.04923905055252479,0.05670547630347093,0.04951405645949897,0.04050759080400703,1.5534591194968554,6.31116307656197e-05
0.014505815492559382,0.024639305762380406,0.02457411423698557,0.026834316322653377,0.01567630941650356,0.10451861230020934,0.06951934199064859,0.07569473363555176,0.08977391108671409,0.0639440054223912,1.5810810810810811,0.0011160859480775888
0.028411384879306972,0.04067745664411254,0.03929278583818467,0.028658305974899188,0.022594191254820196,0.08461396727861537,0.06167043437843171,0.04528859550248729,0.06584656907318333,0.06257694054455526,1.4210526315789473,0.0003998326642323289
0.019010647746631908,0.024978342178547143,0.02641814993094074,0.028257542069627765,0.020166288191150267,0.09122463901397714,0.08944741886496835,0.07016621469787339,0.0758437179370026,0.06522391444029954,2.151685393258427,0.000895077223809984
0.03969303629629229,0.040757389835112436,0.05006868537454503,0.04176245738067008,0.030438941409146707,0.07151379455902243,0.06010786389377646,0.05173745020657181,0.05149433613538792,0.05094906371625808,1.8115942028985508,0.0001333498708295253
0.045968428666899895,0.0376903897252991,0.045655912814344154,0.040739032017909974,0.029915240390015044,0.05385261721723673,0.05820800138501965,0.04462916276104802,0.05875935094777685,0.04565879648920161,1.7707006369426752,8.12162065879893e-05
0.03186816292003163,0.03576255504885126,0.04025040898001714,0.040571863830277166,0.02898634342354069,0.07331300523619423,0.06723209721138987,0.05450882263217371,0.06810979860314569,0.048928624966797736,1.9217391304347826,0.0002595457051698544
0.03634073543304026,0.04637807458481949,0.05590531883379137,0.05631364311356599,0.035921673073055514,0.05446667321567476,0.046858732010338446,0.03914963607148018,0.04745966767659604,0.03864576986575956,1.608695652173913,6.382366389599024e-05
0.03310685272758038,0.04040420783887756,0.03788882590100956,0.04254263971326984,0.023152228940462653,0.08750958582122455,0.05541570177009347,0.05546215077482774,0.05657629237326642,0.06416277667833,1.8311688311688312,0.00033434346083365885
